ID,female,age,level_sco,nationality,paid_act,internship,children,id_parentsinc,parents_stat,semester,siblings,bac,distance
1a5x24632,1,18,,1,0,0,0,8,1,0,2,2,90
1a2x34632,1,19,,1,1,0,0,8,0,1,1,4,90
1e2n58628,1,19,,1,1,0,0,8,1,1,1,1,90
1w6h42664,0,18,,1,1,0,0,8,1,1,1,1,90
1q9m86553,1,21,2,1,1,1,0,4,1,1,1,1,90
1s7r24572,1,19,,1,1,0,0,6,1,1,0,4,90
1g4y88845,1,19,2,1,1,1,0,6,1,0,1,2,90
1a5a66693,0,19,2,1,1,0,0,5,1,0,2,1,90
1m5w76623,1,17,2,1,1,1,0,7,1,0,3,2,90
1s5r88628,1,18,,1,1,1,0,7,1,0,1,4,90
1w7h64532,1,19,2,1,1,0,0,3,1,1,1,1,90
1a8x24582,1,18,2,1,1,1,0,7,1,1,2,2,90
1s3r28678,1,18,,1,1,0,0,8,1,0,1,1,90
1u8c36583,1,17,2,1,1,0,0,5,1,1,1,1,90
1e9n22848,0,18,,1,1,1,0,7,1,1,1,3,90
1q7m42537,1,18,2,1,0,0,0,6,1,1,1,2,90
1g5v58648,1,22,2,1,0,1,0,5,1,1,1,2,90
1w7k74525,1,17,2,1,0,0,0,7,1,1,3,1,90
1u6c62547,1,23,2,1,1,1,0,4,1,1,2,1,90
1a4a72637,1,23,2,1,0,1,0,5,1,1,1,3,90
1g6v34672,1,19,,1,1,0,0,8,1,1,2,1,90
1y8p22594,1,21,2,1,0,0,0,4,1,1,1,2,90
1q3j32694,0,19,,1,1,1,0,7,1,1,0,3,90
1q4j66966,1,19,,1,1,1,0,4,1,1,1,2,90
1a7x64367,1,19,,1,1,0,0,8,1,1,1,3,90
1g8y52329,1,20,,1,0,1,0,7,1,1,1,3,90
1e2q34857,1,19,2,1,0,1,0,5,0,0,3,1,90
1y7p92345,1,19,,1,1,1,0,7,0,1,0,3,90
1u7c62365,0,20,2,1,1,0,0,2,1,0,2,2,90
1g7y26394,1,19,2,1,0,1,0,4,0,1,2,1,90
1m7w58382,1,19,2,1,0,0,0,4,1,1,1,3,90
1e5n88875,1,19,,1,0,1,0,8,1,1,1,2,90
1s4u78963,1,20,,1,0,1,0,8,1,1,2,1,90
1c7f84397,1,21,,1,0,1,0,8,1,1,1,3,90
1a4a52965,0,18,2,1,1,0,0,5,1,0,2,1,90
1u5c26894,1,19,2,1,0,1,0,5,1,0,1,1,90
1y6s52944,1,23,,1,0,1,0,7,1,1,1,4,91
1e5q36884,1,18,2,1,0,1,0,6,0,1,5,1,91
1a6x84677,1,19,,1,1,1,0,7,0,1,0,2,91
1c4f82624,1,20,,1,0,1,0,7,1,1,1,1,91
1w5h76596,0,21,,1,1,1,0,7,0,0,1,3,91
1q5m98575,1,18,2,1,0,1,0,4,0,1,1,1,91
1y7s78659,1,17,2,1,1,0,0,6,0,1,1,3,91
1m7w88653,0,20,2,1,1,1,0,5,1,1,1,1,91
1q6j78936,1,22,,1,1,1,0,8,1,1,1,3,92
1u7z38487,1,18,2,1,1,1,0,4,1,1,0,3,92
1y7s88498,1,18,2,1,1,0,0,7,1,1,2,1,92
1c7f48483,0,19,2,1,1,1,0,5,1,1,1,1,92
1s8u74423,1,24,2,1,0,0,0,5,1,0,0,1,92
1e7q54483,1,19,,1,1,1,0,8,1,1,1,1,92
1y6p64422,1,20,2,1,1,1,0,5,1,1,2,3,92
1g9y26343,1,18,2,1,1,1,0,6,1,1,1,1,92
1e9n32354,1,23,,1,1,1,0,7,1,0,1,3,92
1u9z72627,1,20,,1,1,1,0,7,1,1,1,1,93
1y9p92623,0,18,,1,1,1,0,7,1,1,1,2,93
1e9n78625,0,19,2,1,1,1,0,6,1,1,2,2,93
1m6w22899,1,20,,1,1,1,0,7,1,0,0,1,93
1m8w82477,0,19,,1,1,1,0,8,1,1,0,4,93
1e6n28938,0,19,,1,1,1,0,8,1,1,1,2,93
1e2n92989,0,20,,1,0,,0,7,0,1,0,3,93
1s2u36996,1,22,,1,0,1,0,8,1,1,2,3,93
1s2r48266,0,21,,1,1,1,0,8,1,1,1,3,93
1g2v86375,0,22,2,1,0,1,0,5,1,1,2,2,93
1a2a88985,0,22,,1,0,1,0,8,1,1,2,4,93
1m2t28998,0,18,2,1,1,0,0,6,1,1,2,3,93
1e9q72289,0,21,2,1,1,1,0,7,1,1,2,2,93
1u2z38994,0,17,2,1,1,1,0,6,1,1,1,3,93
1g2v36996,0,18,2,1,1,1,0,5,1,1,1,3,93
1w2k24335,1,17,2,1,0,0,0,3,1,1,1,2,93
1u2c48379,1,23,,1,0,1,0,7,1,0,1,1,93
1q3j68929,1,18,2,1,0,1,0,6,1,0,2,3,93
1m6w46479,0,22,2,1,0,1,0,6,0,0,2,2,93
1c6f72423,1,23,2,1,1,1,0,5,1,1,2,1,93
1y6p76423,1,21,2,1,1,1,0,5,1,0,1,1,93
1m8w96426,0,22,,1,0,1,0,8,1,1,2,1,93
1s8u94429,1,19,2,1,1,1,0,6,1,1,1,1,93
1y8s28436,0,20,,1,1,1,0,7,1,1,1,1,93
1m8t28435,0,22,2,1,0,1,0,3,0,1,2,2,93
1e2n76875,0,18,2,1,1,0,0,6,1,0,3,2,93
1m6t54387,1,22,2,1,1,1,0,4,1,1,2,2,93
1u2z96272,1,19,2,1,1,1,0,7,1,1,2,1,93
1e7q36664,0,20,2,1,1,1,0,5,1,1,0,2,93
1q3j72288,1,18,2,1,1,0,0,5,1,1,1,2,93
1q3j98292,0,18,2,1,1,0,0,6,1,1,1,3,93
1g2y96286,1,19,2,1,1,0,0,3,1,1,1,3,93
1a2x22823,1,18,2,1,1,0,0,5,1,0,3,4,93
1y3s46293,1,19,,1,1,0,0,7,1,0,1,4,93
1c4f54896,1,19,2,1,1,1,0,4,1,1,1,3,93
1w9h86894,0,20,2,1,0,1,0,7,1,1,2,3,93
1c4f42289,1,19,2,1,1,0,0,3,1,0,1,2,93
1u2z36264,1,20,2,1,0,1,0,6,0,1,1,2,93
1y4p46246,0,21,2,1,0,1,0,6,1,1,1,3,93
1u4z28273,1,20,2,1,1,0,0,5,1,1,1,2,93
1y3s32272,0,21,,1,0,1,0,8,1,1,1,1,93
1g3y48294,1,18,2,1,1,0,0,4,1,1,0,1,93
1y4s84298,0,19,2,1,1,0,0,5,1,1,0,2,93
1m3w42294,1,19,2,1,1,0,0,6,1,1,1,1,93
1u3c42286,1,18,,1,1,0,0,8,1,0,1,4,93
1c3f54228,1,22,2,1,1,0,0,5,1,1,1,1,93
1g8y96887,0,24,,1,0,1,0,7,1,0,1,2,93
1u8z38682,0,19,2,1,1,0,0,5,1,1,2,2,94
1a8a42676,0,18,2,1,1,0,0,3,1,1,2,1,94
1s8u76697,0,21,,1,0,1,0,8,1,0,1,1,94
1q9m58634,1,19,,1,0,1,0,8,0,1,1,2,94
1g8v38677,1,18,,1,1,0,0,7,1,1,1,2,94
1e9n64634,0,18,2,1,1,1,0,6,1,1,1,3,94
1c8f98694,1,20,,1,1,1,0,8,1,1,1,2,94
1a8a62683,0,21,,1,0,1,0,7,1,1,1,2,94
1e3q98867,1,19,2,1,1,0,0,3,1,0,1,4,94
1q9m42633,0,20,2,1,1,1,0,5,1,1,1,1,94
1g8v52673,1,20,2,1,1,1,0,5,1,1,2,3,94
1a8x84694,1,17,,1,1,0,0,4,1,1,1,1,94
1a9a52637,1,19,,1,1,1,0,8,1,1,2,2,94
1m8t92698,0,19,2,1,0,0,0,5,1,1,1,1,94
1a8a96696,1,21,,1,1,0,0,8,0,1,1,2,94
1m8t86655,1,17,2,1,1,0,0,5,1,1,1,2,94
1q9j36628,0,19,2,1,0,1,0,6,1,1,1,4,94
1q2j92376,0,19,,1,0,1,0,7,1,1,0,1,94
1s9r32856,1,21,,1,1,1,0,6,1,1,2,4,94
1q5j36889,1,20,2,1,1,1,0,3,1,1,1,3,94
1g6v62674,1,18,2,1,0,0,0,5,1,1,0,1,94
1m6w68674,1,18,2,1,1,1,0,2,1,1,2,2,94
1a5x96384,0,19,,1,1,1,0,8,1,1,1,1,94
1e2n34233,1,19,,1,1,1,0,7,1,1,0,1,95
1u9c76843,0,22,,1,0,1,0,7,1,1,1,2,95
1u4z26859,1,20,2,1,0,1,0,6,1,1,1,2,95
1a5a34359,0,18,,1,0,1,0,8,1,0,1,3,95
1u9z26686,0,18,2,1,0,1,0,4,1,1,0,3,95
1q4m92787,1,28,,1,0,1,1,7,1,0,1,2,95
1g7v76832,0,19,2,1,0,1,0,5,0,0,2,2,95
1u7c86443,1,24,,1,1,1,0,7,1,1,1,2,96
1m6t22354,1,20,2,1,0,0,0,4,0,1,1,1,96
1s4r36936,1,21,2,1,1,1,0,7,1,1,2,4,96
1a6a24343,1,18,2,1,1,0,0,7,1,1,2,1,96
1a5x94389,0,18,2,1,1,1,0,6,1,1,1,4,96
1w6k38332,1,19,2,1,1,0,0,5,1,0,2,2,96
1y5p22377,0,26,,1,0,1,0,8,1,0,2,3,96
1m6w22329,1,21,,1,1,1,0,8,1,1,2,3,96
1y2p56842,0,17,2,1,0,0,0,7,1,0,5,4,96
1y6p68345,1,20,2,1,0,0,0,3,1,1,1,3,96
1m5w88375,1,25,2,1,1,1,0,7,0,1,2,1,96
1e2n72238,0,22,,1,0,1,0,7,1,1,0,2,96
1c2f52265,0,23,,1,0,1,0,8,1,1,1,3,96
1q4j66937,1,23,,1,1,1,0,7,1,0,1,4,96
1c6f34322,0,19,,1,1,1,0,7,1,0,1,3,96
1m6t78367,1,18,2,1,1,1,0,3,1,0,2,1,96
1a4x36928,0,21,2,1,1,1,0,4,0,1,5,2,96
1m4w78467,1,18,,1,1,1,0,8,1,1,0,3,96
1w4h68459,1,18,,1,1,1,0,7,1,1,1,4,96
1e4q58468,1,18,,1,1,0,0,8,1,1,0,3,96
1w6k92479,1,20,,1,1,1,0,7,1,1,1,3,96
1y5p74582,1,20,,1,0,1,0,7,1,0,1,2,96
1e5q92596,0,17,2,1,1,0,0,7,1,1,2,4,96
1g7y22985,1,21,2,1,1,1,0,7,1,1,2,3,96
1s6r96528,1,19,2,1,0,1,0,4,0,1,1,1,96
1e5n42589,1,20,,1,0,0,0,8,0,0,2,1,96
1w7k24592,1,19,,1,1,0,0,8,0,0,0,2,96
1w8h86699,1,20,2,1,0,1,0,5,0,1,1,1,97
1c4f58855,0,19,2,1,1,1,0,6,1,0,1,2,97
1q9m56683,1,17,2,1,1,0,0,5,1,1,1,2,97
1c2f68798,1,20,,1,1,1,0,7,1,1,1,3,97
1y2s84228,1,18,,1,1,1,0,7,1,1,1,2,97
1g4y58255,0,18,,1,1,1,0,8,1,1,2,4,97
1e2q24994,0,18,2,1,1,1,0,6,1,1,2,3,97
1a6x76876,0,18,,1,1,1,0,8,1,1,2,1,97
1q7m94492,0,21,,1,0,1,0,8,1,1,1,1,97
1e8q34434,0,19,,1,1,1,0,8,1,1,1,2,97
1e6n72876,0,17,,1,1,1,0,5,1,1,1,1,97
1g2v48384,1,19,2,1,1,1,0,5,1,1,1,1,97
1w3h82343,1,21,2,1,1,0,0,7,0,1,5,3,97
1a2a74384,0,22,,1,1,1,0,7,1,1,1,1,97
1q2m72388,1,17,2,1,1,1,0,2,1,1,1,3,97
1s3r64342,1,18,2,1,0,0,0,3,1,1,1,3,97
1e4q86885,1,19,,1,0,1,0,7,1,1,1,2,97
1s2r54269,1,19,2,1,1,0,0,6,1,0,2,3,97
1s2r26254,1,19,,1,1,0,0,7,1,0,1,4,97
1s3r98465,1,22,,1,1,1,0,7,1,0,1,3,98
1m3t92499,1,18,2,1,1,1,0,2,1,1,1,2,98
1q6m62844,0,19,,1,1,1,0,8,1,0,1,3,98
1s4u48469,1,17,,1,1,0,0,7,1,0,1,4,98
1s3r62473,0,27,,1,0,0,0,7,0,1,1,1,98
1s4u36472,1,18,,1,1,1,0,7,1,0,1,4,98
1q3j82456,0,22,2,1,1,1,0,4,1,1,2,1,98
1e4q76452,1,24,2,1,0,1,0,4,1,1,1,4,98
1a4x86476,1,23,2,1,0,1,0,7,1,0,2,1,98
1e4q24498,1,17,2,1,1,0,0,6,1,1,1,4,98
1q3m24493,1,20,2,1,1,0,0,3,0,1,2,2,98
1g4v32439,0,20,,1,0,1,0,8,1,1,1,4,98
1s5r88962,1,22,2,1,1,0,0,7,1,1,2,4,98
1c3f86469,0,19,2,1,1,1,0,6,1,1,2,4,98
1q3j48468,1,23,2,1,1,0,0,4,1,1,0,3,98
1m8t54887,0,20,2,1,0,1,0,5,0,1,3,2,98
1u5c96888,0,19,,1,1,0,0,7,1,1,1,2,99
1e2q86467,0,19,2,1,1,1,0,3,1,1,1,1,99
1a2x88467,1,18,2,1,0,1,0,6,1,1,1,2,99
1a2a84469,0,18,,1,0,0,0,7,1,0,1,1,99
1m3t24248,0,28,,1,0,1,1,7,0,0,1,1,99
1q4j96962,1,21,,1,1,1,0,6,1,1,0,1,99
1q4j62963,1,19,2,1,0,1,0,3,0,1,1,3,99
1m4t58953,0,20,,1,1,0,0,7,1,1,1,3,99
1y4s86955,0,20,,1,1,1,0,7,1,1,1,1,99
1c7f74365,0,20,,1,0,0,0,6,1,1,0,3,99
1u7z26379,1,22,,1,0,1,0,7,1,1,1,2,99
1a4x86945,0,22,,1,0,1,0,8,1,1,2,2,99
1u7c32398,1,26,,1,0,1,0,7,1,1,1,1,99
1s8r22325,1,26,,1,0,1,0,8,1,0,2,4,99
1m7w64396,0,23,,1,0,0,0,4,1,1,2,2,99
1s4r92953,1,22,,1,0,1,0,7,1,1,1,3,99
1a7a94396,1,22,,1,1,1,0,7,1,1,1,2,99
1q3m52937,1,20,,1,0,0,0,8,1,1,1,3,99
1c3f98988,1,24,,1,0,0,0,8,1,0,2,2,99
1s9u74885,1,18,2,1,0,0,0,5,1,1,1,1,99
1q4j28938,0,21,2,1,1,1,0,4,1,1,1,2,99
1s5r94922,0,20,,1,1,1,0,7,1,1,0,1,99
1w4h92954,1,18,,1,1,0,0,8,1,1,1,3,99
1a5a42947,0,23,,1,0,1,0,8,0,1,1,1,99
1a2a64965,0,18,,1,1,0,0,8,1,1,2,4,99
1w6h44872,1,19,2,1,0,0,0,6,1,1,1,3,99
1e4n36893,1,19,,1,1,0,0,7,1,0,1,3,100
1e3q68234,1,23,2,1,1,0,0,3,1,0,2,3,100
1g4v62285,0,17,,1,1,0,0,8,1,0,0,3,100
1e4q84296,0,21,2,1,0,0,0,6,1,1,1,1,100
1y9s88554,1,22,2,1,0,1,0,7,1,1,3,4,100
1q6m48627,1,22,,1,0,1,0,8,1,0,1,3,100
1s9u86422,1,19,,1,1,0,0,8,1,1,1,3,100
1a2a34883,1,19,,1,1,1,0,8,1,0,1,2,100
1a6x78995,0,18,,1,1,0,0,8,1,0,1,3,100
1a9a82439,1,21,2,1,1,1,0,3,1,1,1,1,100
1e9q76443,0,20,,1,0,1,0,7,1,1,1,4,100
1y9s96466,1,21,2,1,1,1,0,6,1,0,2,3,100
1e9q46462,1,18,2,1,1,0,0,5,1,0,1,3,100
1w9h28495,1,19,,1,0,0,0,8,0,1,2,1,100
1u9c88483,1,18,2,1,1,0,0,4,1,1,2,1,100
1e6n86994,1,20,,1,1,1,0,7,1,0,0,4,100
1u9c32483,1,17,2,1,1,0,0,6,1,1,1,4,100
1e9n26479,1,21,,1,0,1,0,8,0,0,1,2,100
1a8x44487,1,21,2,1,1,1,0,4,1,1,4,2,100
1u9z52456,1,23,,1,1,0,0,8,0,1,1,1,100
1w9h88486,0,22,2,1,0,1,0,5,0,1,1,1,100
1u9z32478,1,19,2,1,1,1,0,4,1,0,2,4,100
1g9y58483,1,21,2,1,1,1,0,7,1,1,4,4,100
1m8w34498,0,17,,1,1,0,0,6,1,0,0,4,100
1m9t22497,0,18,,1,1,1,0,7,0,0,1,2,100
1u9c34434,1,22,2,1,0,1,0,6,0,0,2,1,100
1m9w38488,0,21,,1,1,1,0,7,0,1,1,3,100
1g9v58463,1,18,2,1,1,0,0,3,1,0,2,1,100
1w6k62996,1,23,,1,0,1,0,8,1,1,1,4,100
1e9q58445,1,19,2,1,1,0,0,4,1,1,3,2,100
1e9q78466,1,20,2,1,0,1,0,3,1,1,2,4,100
1y8s22675,1,20,,1,1,0,0,5,1,1,0,3,100
1m8w76699,1,17,,1,1,0,0,8,1,1,1,2,100
1g9y56624,0,21,,1,0,1,0,8,1,1,1,1,100
1u9c58637,0,19,,1,0,,0,7,1,1,1,3,100
1g9v54639,0,18,,1,1,1,0,8,1,0,1,1,100
1e8q48663,1,20,,1,1,0,0,8,1,1,2,2,100
1c5f24568,0,26,,1,0,1,0,7,1,1,1,1,100
1m5t42567,1,17,,1,1,0,0,8,1,1,1,3,100
1e5q56557,1,20,,1,1,1,0,7,1,1,1,1,100
1e6q98938,0,20,2,1,0,1,0,4,1,0,3,4,100
1g6v58943,0,21,,1,0,,0,7,0,1,1,2,100
1w6k48489,0,20,,1,1,1,0,8,1,1,1,1,101
1s8r76678,1,21,,1,1,0,0,8,1,1,1,2,101
1s3r98866,0,18,2,1,1,0,0,3,1,0,2,3,101
1w8k64674,1,20,2,1,1,1,0,6,1,1,1,2,101
1a8a26687,1,19,2,1,1,1,0,6,1,1,4,3,101
1a9a24926,0,22,,1,1,1,0,3,0,1,1,2,101
1m2w22265,1,20,,1,1,1,0,8,0,1,1,2,101
1s9u32638,1,19,,1,0,1,0,8,1,1,2,2,101
1a8x88682,1,18,,1,0,1,0,7,1,1,1,4,101
1w8k28664,1,17,2,1,1,0,0,6,1,1,1,2,101
1g3y86893,0,19,2,1,0,1,0,4,1,1,2,2,101
1m3t88894,0,19,,1,0,1,0,7,1,0,1,1,101
1g4y96854,0,18,,1,0,1,0,8,1,0,1,1,101
1w9k54783,1,17,,1,1,0,0,8,1,0,1,4,101
1m8t62744,1,18,,1,1,0,0,8,1,0,2,4,101
1y4s84875,1,24,2,1,0,1,0,4,1,1,1,3,101
1y2p98828,1,20,2,1,1,1,0,7,1,1,2,1,101
1e4n28424,1,18,,1,1,0,0,7,1,0,1,2,101
1e3q86744,1,18,,1,1,1,0,8,1,1,1,2,102
1y5p88394,0,18,2,1,1,0,0,6,0,1,1,3,102
1u3z28748,0,19,,1,1,0,0,8,1,1,2,1,102
1c6f42345,1,20,2,1,0,1,0,7,1,1,2,2,102
1u6z34938,1,23,,1,0,0,0,7,1,1,1,2,102
1s6r86926,1,22,2,1,0,1,0,3,0,1,3,2,102
1c8f42956,0,18,,1,1,1,0,7,1,1,1,3,102
1e5q62238,0,28,,1,0,1,0,7,1,1,1,4,103
1c2f62294,1,19,,1,1,0,0,7,1,1,0,3,103
1a4a22278,1,19,2,1,1,1,0,5,1,1,1,4,103
1s2u56283,1,23,2,1,1,1,0,7,1,0,2,3,103
1g4y56275,1,21,2,1,0,1,0,3,1,1,2,4,103
1s5r72227,0,18,2,1,1,0,0,7,1,0,2,4,103
1y4p38236,0,20,,1,0,1,0,6,1,1,0,2,103
1a3x74284,1,17,2,1,1,0,0,4,0,0,3,4,103
1u5z22234,1,19,2,1,1,0,0,5,1,1,0,2,103
1g5y42226,1,19,2,1,1,1,0,5,1,1,0,4,103
1a8x46965,1,18,,1,1,1,0,7,1,0,1,2,103
1g5y94624,0,20,2,1,0,1,0,8,0,1,3,1,103
1w8h44967,1,19,2,1,1,1,0,7,1,0,2,4,103
1s8r28892,0,21,,1,0,1,0,7,1,1,1,1,103
1s7r46334,0,17,,1,1,1,0,7,1,1,1,2,103
1u2z84868,0,18,,1,1,0,0,8,1,0,0,2,103
1u2z78867,0,18,,1,1,0,0,8,1,0,1,3,103
1m8t64475,0,18,,1,0,0,0,7,1,1,1,3,104
1q9m76786,1,17,2,1,1,0,0,6,1,0,1,3,104
1s9u86784,0,18,2,1,1,0,0,7,1,0,2,4,104
1u2z78326,0,23,2,1,1,1,0,6,1,1,2,1,104
1u9c76789,0,18,2,1,1,0,0,5,0,1,0,4,104
1q5j76569,1,20,2,1,0,0,0,7,1,1,2,2,104
1m2t94269,1,20,2,1,0,1,0,5,1,1,0,1,104
1w5k22552,0,19,,1,0,0,0,7,1,0,1,2,104
1y6p96652,1,22,2,1,1,1,0,4,1,0,2,2,104
1e9q38675,1,20,,1,0,0,0,7,1,1,0,1,105
1w9k54643,1,21,2,1,1,1,0,3,1,1,1,3,105
1m9w84666,0,20,,1,1,0,0,7,1,1,1,3,105
1e9q48664,1,18,2,1,1,1,0,5,1,1,1,2,105
1q9m68652,1,25,,1,0,0,0,8,1,0,2,4,105
1q2j38279,1,22,2,1,0,1,0,7,0,1,3,2,105
1s2r28634,1,28,,1,1,0,0,8,1,1,2,1,105
1g3y32829,1,19,2,1,1,0,0,5,1,0,1,4,105
1u2c22277,1,19,,1,1,1,0,7,1,1,1,2,105
1e8n34473,0,19,,1,1,1,0,8,1,1,1,1,106
1w4k46338,0,22,2,1,1,1,0,6,1,1,2,2,106
1a3a56373,1,20,2,1,1,1,0,4,0,1,2,4,106
1a4x68352,1,21,,1,0,0,0,8,1,1,1,2,106
1s7r98827,1,18,,1,1,1,0,8,0,0,2,2,106
1w2k52974,0,22,,1,0,0,0,7,1,1,0,1,106
1y4p26892,0,19,2,1,1,1,0,5,1,1,1,3,106
1g8v52272,1,22,,1,0,1,0,7,1,0,1,4,106
1q5j44565,1,20,2,1,1,0,0,6,0,1,3,2,106
1g7v52976,0,20,,1,1,1,0,7,1,0,1,2,106
1u9z74665,1,20,2,1,1,0,0,3,1,1,0,3,107
1w9h54682,1,18,2,1,1,0,0,5,1,1,1,3,107
1q9j58686,1,18,2,1,1,1,0,3,1,1,1,2,107
1w9k46648,1,21,2,1,1,1,0,5,1,1,2,4,107
1w9h42698,1,18,,1,1,0,0,7,1,1,1,1,107
1y9s76696,1,19,2,1,0,1,0,6,1,0,1,1,107
1a2a42723,0,18,,1,1,0,0,8,1,0,0,1,107
1s9r68655,0,17,2,1,1,0,0,8,1,1,3,4,107
1a9a24665,0,24,2,1,0,,0,3,1,1,0,2,107
1c9f76695,1,17,,1,1,0,0,7,1,1,1,3,107
1q9j62649,0,23,2,1,0,1,0,5,1,1,1,1,107
1s9r32938,1,19,,1,1,1,0,8,1,1,1,3,107
1u9z34695,0,19,2,1,1,1,0,4,1,1,0,4,107
1e9n38669,1,19,,1,1,1,0,8,1,0,1,1,107
1a3x34797,0,19,2,1,1,0,0,5,1,1,3,1,107
1a2x74228,1,21,,1,0,1,0,7,0,1,1,4,107
1u9z22779,1,19,2,1,1,0,0,4,1,0,1,2,107
1e2n74226,1,18,,1,1,1,0,8,1,1,1,2,107
1e6q88437,1,19,,1,1,0,0,8,1,1,1,1,107
1e7n28348,0,25,,1,0,1,0,8,1,1,2,1,107
1u9c54827,0,19,,1,1,1,0,8,1,1,0,2,107
1w9h22692,1,18,2,1,0,1,0,5,1,0,2,2,108
1e9n34696,1,20,2,1,0,1,0,5,1,1,2,1,108
1w9k52692,0,19,,1,1,0,0,7,1,1,1,2,108
1a9x76657,1,19,2,1,1,1,0,6,1,1,2,2,108
1c4f22558,1,22,,1,0,0,0,8,0,0,1,2,108
1m6w38635,1,17,2,1,1,1,0,3,1,1,1,3,108
1y4s92694,1,21,,1,0,0,0,8,1,1,2,1,108
1y5s44644,1,20,,1,1,1,0,8,1,1,2,4,108
1c3f34872,1,20,2,1,0,0,0,3,1,1,1,2,108
1y5s34845,0,19,,1,1,0,0,8,0,1,0,1,108
1e3n32874,1,18,,1,0,0,0,8,1,0,1,3,108
1q2m74875,1,19,2,1,0,0,0,5,1,1,1,1,108
1q4m28869,1,20,2,1,1,1,0,6,1,0,1,2,108
1q3m32877,1,19,,1,0,0,0,7,0,1,1,2,108
1w9k34293,1,20,2,1,1,0,0,6,1,1,2,4,108
1q2m46367,1,20,2,1,1,1,0,1,1,1,3,3,108
1c2f44335,0,22,,1,1,1,0,8,1,1,1,1,108
1s2u56322,0,22,,1,0,0,0,7,0,1,0,3,108
1m2w46266,0,22,,1,1,1,0,8,1,1,1,2,108
1g2y48267,0,23,,1,1,1,0,7,1,1,1,2,108
1u9z22282,1,22,,1,0,0,0,8,1,1,2,3,108
1s2r94365,0,21,,1,1,0,0,8,1,0,1,2,108
1s9r56243,1,19,2,1,1,1,0,5,1,1,1,3,108
1c9f46255,0,23,,1,0,1,0,7,1,0,1,4,108
1g9y38297,1,19,2,1,0,0,0,6,1,1,1,4,108
1a9a34253,1,27,,1,1,1,0,6,1,1,0,2,108
1a2a76833,0,18,2,1,1,0,0,5,1,0,1,4,108
1a2x42998,0,19,2,1,1,1,0,5,1,1,1,4,108
1g2v48266,1,20,,1,1,1,0,8,1,1,1,4,108
1e9q66232,0,21,2,1,0,0,0,3,1,1,2,2,108
1e2q26322,0,20,,1,1,1,0,8,1,1,1,1,108
1g2v48838,0,17,2,1,1,0,0,8,0,0,4,4,108
1g9y76287,0,21,,1,1,1,0,8,1,1,1,1,108
1e9q76293,0,20,2,1,1,0,0,4,1,1,1,2,108
1q9j62234,1,20,2,1,1,1,0,4,1,0,2,2,108
1g3v94922,0,20,,1,0,,0,7,1,1,1,3,108
1y2s86344,1,19,,1,0,0,0,7,1,1,1,1,108
1a9a88258,1,18,,1,1,0,0,8,1,0,2,2,108
1w9k68277,1,18,2,1,1,1,0,7,1,1,2,3,108
1g5v86833,1,20,2,1,1,1,0,4,1,0,1,2,108
1g5v92833,0,19,,1,1,1,0,7,1,1,1,3,108
1m2w68365,1,19,2,1,0,1,0,3,1,1,3,3,108
1s9u98269,1,22,2,1,0,1,0,5,1,1,1,2,108
1a9x72267,1,18,2,1,1,0,0,3,0,0,3,4,108
1s9r58623,0,23,2,1,1,1,0,4,1,1,1,1,109
1m8t88996,0,21,,1,1,1,0,8,1,0,2,3,109
1s8u48682,0,25,,1,1,1,0,8,1,0,1,1,109
1w4h82953,0,21,,1,1,1,0,8,1,1,1,2,109
1u4z74949,0,21,,1,1,1,0,7,1,0,1,2,109
1c7f44355,0,18,2,1,1,1,0,6,1,1,1,3,109
1a7a28362,0,18,,1,1,1,0,8,1,1,2,1,109
1q7m58356,0,18,,1,1,1,0,8,1,1,1,2,109
1y4s32978,0,20,2,1,0,1,0,7,1,1,2,4,109
1e7q42374,1,21,,1,0,1,0,8,1,1,0,1,109
1q7m84348,1,26,,1,1,1,0,7,0,0,0,4,109
1a7a26353,1,27,2,1,1,1,0,5,1,1,1,1,109
1q7m66336,0,20,2,1,0,1,0,5,1,1,3,2,109
1y6p84332,1,22,2,1,0,1,0,7,1,0,2,1,110
1e4q66363,1,19,2,1,0,1,0,3,1,1,1,4,110
1a9x96954,0,20,,1,0,0,0,7,1,0,0,1,110
1a5x32428,1,22,,1,0,1,0,8,0,0,1,2,110
1a3a76892,1,21,2,1,1,1,0,6,1,0,1,1,110
1g2v96259,1,22,2,1,0,0,0,7,0,0,2,3,110
1m5t72594,1,19,2,1,1,0,0,5,1,1,1,2,110
1m4t82633,1,19,,1,1,0,0,8,1,1,2,4,110
1s5u86543,1,18,,1,1,0,0,8,1,1,1,3,111
1g5y62552,1,18,2,1,1,0,0,5,1,1,1,3,111
1e5q44559,1,20,2,1,1,0,0,5,1,1,2,1,111
1m5w22579,1,20,2,1,1,1,0,5,1,1,1,4,111
1a3x26358,0,19,2,1,1,1,0,7,1,1,2,3,111
1c3f78348,1,19,,1,1,0,0,6,1,1,1,3,111
1m3w26344,1,19,,1,1,1,0,7,1,1,1,4,111
1y3s22336,1,17,,1,1,0,0,8,1,1,1,3,111
1u3c34939,0,22,2,1,1,1,0,6,1,1,1,1,111
1a3a88334,1,19,,1,1,1,0,8,1,1,1,3,111
1e4q52499,1,18,2,1,1,0,0,7,1,0,2,1,111
1a2x52862,0,17,,1,0,0,0,8,1,0,1,4,111
1a2a58864,0,18,,1,1,0,0,8,1,0,1,4,111
